5.6701,8.376,0.28081,2.1334,1.1185,3.0649
1.0853,6.7436,2.5182,2.9423,0.58081,1.2061
2.0566,6.4888,0.72046,2.124,0.51545,1.3712
5.5385,6.3562,0.12746,1.4947,2.7519,2.467
6.4434,9.2187,0.30197,1.7767,2.8812,3.7045
2.0771,4.3735,0.12044,1.3409,1.1804,1.3444
4.7842,5.0465,-0.07878,0.58472,1.7963,2.5544
4.5579,7.6881,0.50748,2.407,2.2543,2.4157
0.8068,3.8343,1.4438,2.7496,-0.58532,2.9465
0.38978,2.3876,1.3498,1.796,-1.4203,0.95687
5.0904,7.9211,0.8521,1.8737,2.1855,3.1181
1.6127,3.1774,-0.58711,1.4296,1.0449,0.87699
1.893,7.178,1.021,1.6785,-0.44193,2.215
2.7406,5.6808,1.1524,2.4548,1.6905,1.6658
5.659,8.5037,1.7132,0.94416,1.7316,2.4886
5.0845,9.0326,1.4954,2.5352,2.8916,1.6902
0.47824,0.35537,-0.49059,2.3007,0.78287,1.5518
1.4867,2.9166,0.39056,1.4783,0.79105,1.09
0.28146,1.756,1.6764,1.5928,-0.13878,0.57188
0.68283,1.6336,-0.78304,0.89349,-1.5854,0.49867
1.4151,2.7709,0.71338,1.5304,0.29026,1.6812
5.3661,8.5318,0.68698,2.3787,2.1379,3.8864
0.22308,1.2964,0.28462,1.3333,-0.080833,0.32633
0.9964,4.4148,0.52687,2.588,1.2322,0.59223
0.25066,0.80455,0.098296,1.0559,-0.48229,0.26988
3.9495,6.5155,0.21801,1.8581,2.4495,2.0727
4.7747,6.1045,-0.015146,0.60555,2.2783,2.6651
0.41506,5.0853,0.95539,2.003,0.13808,1.1453
3.3912,6.8591,1.0428,2.6191,-0.056562,4.3692
3.546,3.0765,0.52681,1.142,1.9667,2.4251
5.5849,8.2821,1.1486,2.3883,2.0646,2.9024
5.5103,9.5133,0.59831,2.0501,1.913,1.9596
1.5034,5.1293,2.2463,2.4517,1.0267,2.4095
3.4808,9.1377,2.2095,2.4864,1.3124,1.9968
2.198,5.5797,0.70827,2.5494,1.4679,0.67547
2.4923,5.9024,0.60561,1.3677,0.56991,1.2167
7.0669,7.9181,0.68115,2.131,2.9548,4.9045
1.9311,3.6733,0.91044,1.0295,0.066225,1.8077
1.9121,2.5042,0.50224,1.2977,0.26163,2.7052
4.8008,11.325,1.7538,1.862,1.0294,2.5249
1.7504,4.0919,0.14421,1.3721,1.0815,0.85642
2.4633,5.3,0.23344,1.2243,-0.083309,2.4503
1.9799,4.7174,1.1811,2.6146,-0.27801,1.9793
-0.61103,1.5341,0.7381,1.8756,0.26602,0.4039
1.2322,3.9142,1.1682,1.7864,0.63119,1.0497
1.9222,5.7277,0.91885,1.7882,0.97672,1.4202
0.43915,2.1159,0.24691,1.7077,-0.30007,0.31987
1.3531,4.3681,1.2205,1.093,0.29319,1.6521
0.64626,1.5876,0.90096,2.0921,0.52513,2.618
0.73055,4.0863,1.4097,2.3,-0.06661,2.0916
2.8485,4.2883,0.44858,1.8148,1.9946,0.79317
4.417,6.2584,1.4686,1.9499,1.515,1.8412
0.59466,5.3731,1.9671,2.3034,0.65049,0.18976
7.8298,9.2785,0.44297,0.7238,2.5856,4.3886
5.7044,10.194,2.0682,2.3878,2.1592,2.1314
3.652,5.1607,1.1969,1.6454,0.8617,2.4041
6.7557,11.645,1.8696,1.8919,2.0269,2.7674
3.1837,5.9195,0.72582,1.6598,0.78042,2.7477
3.6621,8.1792,2.4228,2.3933,0.52354,2.3874
0.67746,4.3387,1.302,2.3363,0.15024,0.72745
3.528,5.8858,1.2263,1.3935,2.3366,2.6085
4.2769,4.4007,0.028735,1.8453,2.5455,2.915
3.2055,7.3649,1.6872,2.7579,2.0729,0.96843
5.3108,8.5732,1.8831,2.2107,0.86241,3.275
4.7099,4.9063,0.48795,0.68772,2.3495,2.0725
3.0781,4.1643,0.43122,1.8114,0.89482,2.5429
4.7466,6.8154,1.0733,1.529,1.2112,2.95
1.6184,4.4081,2.0493,2.7431,0.96723,2.0981
1.9018,6.2752,1.4672,1.9419,0.56348,1.9913
4.3156,5.9604,0.32892,0.79582,1.2788,3.372
3.4448,6.8315,1.7492,1.6576,1.2592,3.2223
1.5626,4.2403,1.1333,1.579,-0.016204,0.74545
1.8925,3.0203,0.61519,1.3107,1.1527,1.2561
8.711,14.577,2.1604,2.687,3.6412,5.591
2.9621,5.8592,1.1265,1.9038,1.4963,1.7119
3.1883,6.6896,1.1257,3.0901,2.4665,1.8113
3.415,8.29,0.56268,2.9609,1.2889,1.7226
3.4448,7.4824,1.9513,2.3111,0.61528,1.7084
3.9476,6.0891,0.6457,2.0847,0.79339,2.1571
-0.2777,0.77642,-0.31727,1.6651,-0.42159,0.93513
1.1849,2.2778,0.58328,1.3575,0.22306,1.71
3.9778,4.2519,-0.1423,1.5366,1.835,2.3356
5.8963,11.406,0.77006,2.2142,1.5709,2.9635
4.7661,9.6833,2.2212,1.0405,0.82375,3.5573
7.3233,10.394,0.80222,1.9614,3.7719,2.5123
3.8553,6.9565,1.4104,2.9479,2.7594,2.9534
5.4271,8.382,2.0529,1.7674,0.97234,2.682
2.7384,5.3211,1.0165,1.7427,0.8612,2.2755
5.1036,9.2684,0.81095,2.5624,1.6701,2.6902
1.6653,3.4072,0.7576,2.3163,0.46819,2.4747
2.9836,1.6842,0.85674,0.17376,2.0867,2.9458
2.7202,7.4208,2.6894,3.4603,1.2401,1.2226
2.6647,5.4577,0.42858,2.0309,1.4961,0.96845
1.4106,2.637,-0.50817,1.3433,-0.19305,1.208
4.8925,7.4034,1.0118,1.0475,1.1549,3.4029
3.6247,8.3539,1.7196,3.1398,1.3295,1.7574
2.5947,6.8439,0.6605,3.405,-0.3645,1.3609
1.0852,2.0532,0.2826,1.1616,-0.21145,0.9585
1.0844,6.4404,1.4279,3.0661,-0.11636,0.17428
5.4819,6.9938,1.4093,1.4642,1.7326,3.3572
5.7711,6.6898,-0.37025,0.83387,1.7163,3.0491
-1.1808,1.1762,1.3164,1.8893,-0.78579,1.0254
2.2883,3.3869,0.45451,0.97898,1.1228,1.5618
0.29542,5.9719,2.286,2.8377,-0.62326,2.0497
2.8841,7.7017,1.4844,2.294,1.0212,0.8397
4.4046,6.7636,1.0327,2.4439,1.3985,1.9173
2.5367,5.5312,0.48611,1.2478,-0.96916,1.5071
5.464,9.672,0.89041,2.6575,2.3296,2.0067
1.9529,3.1905,-0.079731,1.3853,0.93182,1.8672
1.3139,2.8411,0.66017,1.0623,-0.2056,2.2555
7.6757,9.7241,1.0904,1.1757,3.4356,4.1931
6.0426,10.474,1.9757,2.7587,2.9172,3.3911
4.1377,6.0154,0.5821,1.2726,1.3838,1.9907
4.0117,8.3698,1.6583,2.6486,0.80369,2.0441
3.9218,6.8042,0.46595,1.5904,1.9953,1.7309
6.7283,12.066,1.5744,2.2367,1.8854,4.1415
0.3646,5.7084,1.9054,2.9714,-1.4242,0.60688
1.5585,4.3329,0.66935,2.3147,0.08483,1.1548
0.29773,4.5489,1.2029,2.423,-0.44331,1.8835
1.4801,5.405,0.70532,3.0363,0.48017,1.6111
4.1269,4.9684,0.61959,1.2516,2.1072,3.1861
-0.39497,3.7617,1.2364,1.971,-0.50222,0.78092
3.4425,8.7583,2.9637,2.0451,0.55611,2.89
4.7181,8.4947,1.4954,2.1461,1.6734,2.8633
0.11328,4.0133,1.3975,1.9873,-2.0073,0.6559
5.6561,9.7204,1.161,2.642,2.4872,2.4266
-1.4334,-0.3685,0.67873,1.3276,-1.0986,-0.87105
0.95342,1.542,-0.10649,0.85737,0.88404,0.80326
3.2802,6.6618,1.1025,2.4252,0.76252,2.3119
3.6261,6.1325,1.9521,1.0864,1.137,1.3385
2.3846,7.4795,0.49639,2.9164,1.684,0.42055
1.3536,3.9078,1.196,2.2339,-0.55357,1.762
5.2766,7.3154,0.94574,1.5769,2.2278,2.1877
2.6252,6.8075,1.9985,2.8959,0.96507,2.9166
3.8329,6.0161,0.69128,2.666,1.1764,2.821
0.1702,2.2646,1.9471,0.33959,-0.18904,1.2406
1.8549,4.689,1.0383,2.0698,0.95061,1.4524
2.9692,8.0564,1.6669,1.8902,1.3467,1.4343
3.4728,5.0359,0.35364,1.4585,1.1076,2.9245
3.0232,5.0191,0.59028,2.4698,1.4743,2.3485
2.3095,5.1941,0.16792,1.1132,-0.22561,2.4582
0.12397,4.7087,0.48728,2.8628,-1.2547,1.3055
4.3033,7.3416,1.1149,2.153,0.90649,3.0778
2.4943,3.3009,0.8847,1.428,-0.11637,1.9173
1.8852,3.9759,0.4018,2.1335,0.88917,2.5535
4.0891,7.859,1.9433,1.9825,1.362,3.0406
-1.2028,0.80722,0.73991,0.99405,-0.44626,-1.1905
0.22267,2.6773,1.0787,1.6371,-0.79084,0.72462
2.2826,4.2147,0.079965,1.4087,0.034887,1.201
0.96389,4.5046,0.89008,2.2587,0.12633,0.52786
0.44954,1.4386,1.3694,0.87033,0.77434,1.8091
2.1245,3.9806,0.35023,2.4538,0.71485,1.3054
6.028,10.067,1.163,3.6176,2.0172,3.6035
1.6221,4.054,0.90262,2.0371,0.85149,1.5002
2.1829,3.911,0.34969,1.699,1.7372,0.88091
3.5523,8.219,1.6458,3.0085,0.73317,3.3175
-0.89798,0.28109,1.151,3.0572,-0.3092,1.068
1.8532,2.1264,0.37488,0.3553,1.7061,1.1855
2.2632,6.7115,0.72615,2.4797,0.26438,0.34869
-1.0947,0.49358,1.2274,1.4276,-0.58673,1.0757
4.294,5.3947,-0.33738,0.50434,1.4764,2.6809
4.0455,6.9519,0.46248,2.0936,1.5953,1.1296
3.9047,6.5633,1.1492,1.5384,1.4575,2.128
1.9384,5.3497,1.1355,2.0934,0.25141,1.9091
3.5331,4.9467,1.228,1.7506,1.0201,3.6648
1.6533,4.1493,0.69427,1.8863,0.21204,1.1483
4.2545,9.3288,1.3444,2.126,1.1136,1.5571
2.9021,5.9553,0.6804,2.2744,0.54326,1.6881
7.4361,10.228,1.3846,1.3662,1.6867,4.2252
1.0251,2.5107,0.069285,2.1505,0.80258,1.4633
1.5071,6.4838,2.3379,2.6695,0.51768,1.1608
1.7897,3.4862,0.57704,0.88707,1.2015,2.2271
1.8615,5.4001,0.63648,2.4758,-0.28975,1.5839
3.9622,6.2615,0.4927,2.1794,0.7808,2.7318
1.3079,4.0197,0.25363,2.6946,-0.17568,1.5309
2.7205,9.5717,1.8102,3.0173,0.46641,2.7028
1.6695,1.3093,0.32529,1.5728,2.0827,2.5015
6.6027,10.248,0.82108,0.59516,1.2313,2.6797
2.0068,5.8669,1.1104,2.4122,0.55391,2.3659
4.822,8.8137,1.5058,1.4859,1.3912,2.1199
3.8009,7.2922,2.4697,2.6858,1.2885,3.4931
2.9282,5.0151,1.0565,1.6204,0.59335,2.6977
-0.076562,1.7551,0.10266,2.007,-0.26178,0.85285
7.3115,13.216,2.8888,2.5929,2.7945,3.813
2.8269,3.1566,0.65479,1.3451,1.05,2.7481
3.8782,7.2316,0.57075,2.311,2.6467,1.9211
3.0887,2.6861,0.21183,0.59845,0.95289,3.0129
3.6303,3.9494,-0.41881,0.67166,2.2362,1.3758
4.012,8.977,1.1018,3.2109,1.5947,2.2057
3.0728,6.6731,0.97367,2.2996,0.9926,1.5315
1.4408,6.3569,2.177,1.6564,-0.60063,1.1522
-0.23539,3.3426,0.54938,2.0225,0.26162,1.1773
0.96338,4.2001,1.3384,2.5492,0.64929,1.3224
5.2842,10.216,2.2196,2.455,1.9826,3.2718
4.3828,8.5707,1.3634,3.7688,1.912,2.5324
3.9605,4.5608,1.1732,0.74898,1.2747,2.7534
4.4836,8.3514,1.1774,1.7657,0.92372,2.63
4.5152,7.8242,0.9775,2.3315,1.5143,3.3303
2.9129,8.2225,1.3965,3.968,0.45603,1.2346
3.7353,8.6083,0.87246,3.0894,2.0284,1.9523
1.2396,4.4714,0.46536,2.1719,0.27762,1.9388
1.6162,4.3439,1.0628,1.3147,-0.4767,1.5494
5.615,9.7151,0.96532,1.8845,0.87224,3.2827
2.455,7.7644,1.8968,2.4828,-0.49443,1.6441
4.2005,5.4183,-0.31208,1.2901,1.3103,2.318
5.4242,6.6628,0.4074,1.5216,2.2535,2.7583
-0.16549,1.4561,0.21192,2.0612,-0.40258,0.42597
2.324,7.8993,1.323,3.0602,-0.68366,1.0557
3.5879,5.4757,0.64084,2.8587,0.75567,2.4666
3.3689,6.5999,1.1857,2.0698,0.91484,2.3861
4.191,7.0358,2.173,2.6206,2.165,2.3228
6.4829,10.519,1.4991,1.5164,1.3201,3.6912
3.7667,6.5896,0.92642,1.0347,1.4271,0.6098
1.0843,2.6444,0.27319,1.2857,0.22309,0.97525
4.0952,8.8166,2.4632,2.3291,0.98357,2.0577
5.3268,4.8843,0.72922,1.3146,2.06,3.5631
5.7351,7.8081,0.41825,1.0736,1.6974,2.9025
1.9877,4.3823,2.1481,2.4389,0.73903,1.3054
1.7513,2.6474,0.30111,2.9142,0.68019,2.3236
7.3576,10.629,0.48257,2.7086,3.4026,3.3785
2.0773,3.4763,0.63954,1.7079,1.3811,0.22557
1.3103,3.8616,1.1256,1.0143,0.37758,1.1098
1.5933,6.1974,1.4453,2.4819,0.56722,1.7967
4.3039,6.3386,0.5022,0.67473,1.1686,2.1359
3.4954,6.4304,1.2563,2.3698,2.3636,1.3033
3.4237,6.2611,0.43643,1.9516,0.72227,2.087
2.8213,3.2762,-0.43933,0.79354,1.1621,1.6202
3.747,7.2988,1.1505,1.5752,2.6986,1.3685
5.2389,9.8012,1.2039,2.8222,2.0792,2.4736
3.0881,8.6977,2.1945,2.5172,0.52711,1.304
1.4578,4.4247,0.8507,2.2481,0.072289,1.1989
5.12,9.5287,1.9021,2.6538,2.2402,3.1382
3.6968,9.1304,2.1564,2.2695,0.97437,2.2538
1.6622,1.3647,0.46996,1.3563,0.88769,2.0338
-0.52461,1.9833,1.5501,1.4624,-0.37402,1.2978
-3.1041,-0.24307,1.4957,2.6358,-1.6543,-1.0441
3.6767,6.0732,0.5833,2.1957,0.11911,2.8291
5.1989,9.4903,1.2154,2.4274,2.4194,2.4044
2.801,5.7469,0.16235,1.9579,0.50622,2.3708
2.4459,5.1598,1.1131,2.6157,0.14541,2.2341
3.7645,7.0614,1.0256,2.7424,0.647,2.3059
5.0022,8.75,1.8334,1.7773,1.7003,2.8395
1.9634,5.7472,1.0839,2.9918,0.22332,1.4586
1.1051,6.3712,2.0164,2.9479,-1.3876,2.1498
-0.034173,3.392,0.33642,2.6898,0.27383,-0.010311
4.0584,3.8111,-1.2544,1.9371,2.1129,2.296
6.47,11.003,2.2057,2.5039,2.3339,3.2471
3.8318,6.0041,1.6771,2.6274,2.1557,2.7906
6.2064,11.955,1.8057,2.7971,1.4676,3.5544
2.7147,4.5061,0.51329,1.9071,1.1794,1.9024
2.4606,2.4734,0.16162,1.055,-0.066511,2.6179
2.487,4.0578,0.47553,1.3493,1.7104,1.4401
-0.91697,0.16657,0.88729,1.6249,0.23431,0.59385
2.0933,5.6418,1.1217,2.4476,1.4734,2.7394
0.64907,2.8519,0.72546,2.038,-0.36891,0.66438
3.4439,7.9644,1.7785,0.56428,0.88117,1.1735
5.4863,8.7204,0.75331,1.3423,2.2559,2.0306
1.9036,1.7591,1.1328,1.2197,0.6909,1.9665
1.4393,3.3041,-0.47427,1.8977,1.4072,1.3509
2.4996,3.8221,1.2957,1.425,0.93228,2.1769
4.0884,8.0149,1.2364,2.9452,0.57905,1.9612
4.4729,7.4083,0.69198,2.079,1.2549,2.3297
2.626,6.2168,0.54051,2.3026,0.49768,1.8851
2.8976,3.9795,0.777,0.57789,1.5722,1.8674
2.4801,5.5435,0.021464,1.4656,0.29947,1.7089
1.4867,4.4534,1.1681,2.2796,0.19425,1.3093
1.4233,1.9101,-1.0631,1.2225,0.56919,0.52979
5.9057,10.831,1.5422,2.7186,1.9756,4.3724
3.2917,5.5225,1.3459,0.79964,1.4876,2.1551
4.643,8.1176,0.91785,1.6758,1.9124,2.5352
7.9791,13.011,1.3302,3.3785,3.1727,3.6952
3.4162,5.2719,0.58177,2.058,0.64048,2.2864
2.0234,1.2048,0.76588,0.22081,0.45222,2.2119
5.4204,9.6948,1.7622,0.65359,1.854,3.7291
3.0659,4.11,0.60392,1.0447,0.81639,2.3438
5.2939,8.4324,1.3638,1.6714,1.5904,2.9733
3.5532,5.8032,0.59938,1.0875,1.7368,1.702
3.81,7.1225,0.42133,2.7776,1.8276,3.0575
1.5746,4.7415,1.4502,2.6214,0.87598,1.814
7.0311,10.63,1.8405,2.2262,2.9551,3.6322
2.7844,6.8072,1.7672,2.3804,0.86106,2.0453
0.72308,4.8476,0.40684,2.2388,-0.50632,0.15805
2.4734,5.0713,2.5328,0.92599,0.36957,2.2645
6.2559,10.092,1.3738,1.6773,1.7904,3.4218
6.4526,10.852,1.5077,2.5827,2.4021,3.0673
1.5357,4.2592,1.2799,1.6774,0.64333,0.62698
4.3899,5.4121,0.6761,1.4031,2.7279,1.7114
4.2675,5.2381,0.21578,1.0389,1.142,2.9496
1.8187,6.0246,1.8029,2.4897,0.47172,2.3816
3.984,6.1097,1.2672,2.3279,2.0212,1.8943
3.6164,6.7561,0.70576,2.2418,0.64966,1.9633
0.80853,2.7233,1.0014,1.7357,-0.21036,1.145
-2.5501,-1.179,-0.15402,1.6193,-1.9045,-0.39089
4.9389,7.4393,0.77011,1.3941,1.7384,3.5241
1.6224,3.4288,0.77987,1.9312,1.5429,1.8868
1.3058,1.6154,0.564,0.033913,0.013034,1.4111
0.98206,4.4067,1.2924,1.7821,-0.19899,0.48019
-1.2655,-0.18325,0.45276,2.4653,-1.2271,0.04792
2.2232,6.4199,1.5293,1.6314,0.1633,1.6507
1.9588,8.7613,1.4372,2.9408,0.42325,0.74123
5.7014,9.9185,0.65387,2.6038,1.9147,1.8171
6.2305,8.7399,0.48968,2.3355,0.83988,4.0662
9.3133,12.709,0.77495,2.1925,3.0932,3.9344
-1.5782,1.9099,1.7814,2.7426,0.32803,-0.57652
0.30984,6.4306,1.5078,2.735,-0.11445,0.59719
4.3851,9.3721,1.5873,2.4589,0.74192,3.032
3.323,6.2746,0.51438,1.6499,1.1822,1.4102
2.8512,4.2223,0.88039,1.3666,1.1637,1.5322
3.6352,2.2156,-1.5021,-0.23752,1.1668,2.7344
3.7383,6.9072,1.5668,2.1604,1.43,2.7596
3.7064,7.4866,2.1012,1.9904,1.5786,2.5506
0.44756,1.8813,0.59066,1.4131,0.66836,1.7711
0.6962,1.1688,0.30796,1.1903,-0.074704,1.9958
2.9609,6.6132,1.403,3.1581,1.0943,2.2626
4.469,7.3096,0.15543,2.8951,2.1409,2.793
6.3776,7.2164,0.9745,1.5631,3.1665,3.3315
3.159,6.8827,1.5362,1.5798,0.85609,1.4852
0.66044,1.9951,-0.048671,1.5011,-0.36172,0.82211
1.4174,7.7356,1.878,3.7411,-0.61496,1.1455
3.859,6.9149,0.84643,1.9398,0.29411,1.6506
0.08064,2.9026,0.96585,1.3618,-0.29337,0.34493
4.2426,6.5579,1.6004,2.198,0.66397,2.0135
0.97633,2.7742,0.20617,2.6119,-0.36697,0.24451
3.2969,5.5108,0.68303,1.9779,1.421,1.0041
3.0362,8.1588,1.548,3.4649,2.6321,2.0543
5.6319,9.8418,1.4483,1.6329,2.2077,3.3491
1.8144,4.4628,1.5227,1.4156,1.1483,1.9519
3.4483,8.1366,1.1795,2.2473,1.3823,1.2602
1.9596,5.3609,1.0906,1.8352,0.76775,1.8707
1.9777,4.5475,0.093047,1.3027,-0.11248,1.8841
2.2208,6.6497,2.1414,2.1606,-0.26137,1.1388
2.0101,4.1042,0.56129,2.1896,0.32256,3.0797
1.3728,1.7114,0.5518,1.2682,1.2335,2.4792
-0.76461,4.3526,2.3841,2.5776,-0.73721,0.54229
2.537,7.2801,2.0077,1.9168,0.61091,1.7388
4.1105,4.7644,-0.084929,1.0315,1.1934,2.471
4.1062,8.7207,2.53,2.6253,1.41,2.8642
3.0848,7.6016,2.0206,2.8049,1.6142,1.93
5.4041,5.9824,0.0961,1.5788,3.1465,2.6027
-0.18425,2.6268,0.90971,2.3943,0.41657,0.63141
3.438,6.7047,0.57198,2.8754,1.5557,1.712
1.5721,5.9765,1.5124,2.8461,-0.61149,1.2629
4.209,6.613,0.41461,2.0531,1.9386,2.3199
2.8882,8.7382,1.5278,3.7108,0.48648,1.0693
4.603,8.1753,1.3436,2.1195,1.7711,3.0652
11.337,15.44,0.39778,1.8904,3.752,5.795
0.14677,3.3408,1.1092,1.7728,0.1708,0.98562
2.7747,7.7092,0.39378,2.7362,0.66157,1.1717
5.6561,6.6324,0.062836,1.6366,2.762,2.7622
4.1842,6.3163,0.15455,1.4511,2.4278,2.4008
1.2251,5.5834,2.0753,2.5433,1.4398,1.1942
2.6855,4.626,0.36719,0.97323,0.58197,2.3154
3.1239,7.4547,1.5264,2.2105,0.21302,2.8382
0.77576,1.2887,0.33864,2.3603,-0.017036,0.71076
-0.67094,0.8416,0.77468,2.0649,0.17799,0.68551
4.284,5.8591,0.45753,2.5586,1.2805,2.8197
2.8072,6.6551,1.1567,2.2894,1.2861,1.5447
5.8506,9.6841,0.96081,1.4025,2.6647,2.987
3.2942,6.2983,1.0359,2.295,1.0486,2.713
7.9037,14.748,2.6053,3.4266,1.5303,4.1172
2.8652,3.7332,-0.56532,0.88781,0.30758,2.8183
2.8253,4.8158,0.75061,2.2915,1.1617,0.87833
2.0503,6.2171,0.8151,2.9542,-0.24369,2.0212
3.1414,4.0816,0.1981,1.494,1.721,2.2316
1.6801,3.6594,0.23601,0.22702,-0.47489,0.78555
4.639,7.4314,0.92438,1.9006,1.1254,3.4262
5.1662,10.069,0.80573,2.4606,2.0318,2.3906
2.7866,6.9233,1.4754,3.0863,1.3929,1.1888
3.6338,7.517,1.71,1.5837,1.5924,2.1589
3.501,5.9987,1.2212,1.3394,0.51545,1.1835
-4.3922,-4.8991,0.34221,1.1729,-1.6926,-1.7744
1.4045,3.5185,1.3529,1.7433,0.51795,0.67897
4.9754,6.8876,-0.087486,1.3872,1.3956,2.3928
0.78869,2.2145,0.57203,0.90867,-0.53842,2.1629
3.1964,5.2908,1.6596,1.5535,0.18036,2.3001
6.0504,9.5357,1.0545,3.0571,2.6502,2.8604
0.83157,1.5627,-0.45064,0.93221,0.89033,0.46314
3.282,6.2337,0.68633,3.2584,1.0714,2.434
0.059534,3.6913,0.9729,1.6839,-0.50434,0.86823
4.1272,7.7193,1.1836,3.0491,0.95296,2.4291
6.0045,11.907,1.0294,3.0646,1.9494,3.1736
0.36761,2.3869,1.6029,1.4962,-0.76691,0.88662
4.0635,7.8595,1.0753,2.5215,0.60374,3.3088
2.1313,4.7031,1.3833,2.7096,0.68614,1.9735
3.8435,8.2704,2.724,2.4265,1.383,3.2503
5.007,8.3539,1.7968,2.1434,2.3468,3.3544
4.2946,8.1419,0.64966,2.7963,2.714,1.5427
6.2754,9.8151,0.76421,1.8334,1.5221,2.1816
